"count","Year","Month","Day","Hour"
18,2015,10,10,11
12,2015,10,10,12
15,2015,10,10,13
27,2015,10,10,14
15,2015,10,10,15
21,2015,10,10,16
1,2015,10,10,17
0.066969056715,2015,10,12,8
0.177662854546,2015,10,12,9
32.257014138833,2015,10,12,10
25.293741631555,2015,10,12,11
19.324001621482,2015,10,12,12
26.329455697913,2015,10,12,13
24.294446423526,2015,10,12,14
11.287836119744,2015,10,12,15
9.283151326053,2015,10,12,16
12.279917574656,2015,10,12,17
22.272998636481,2015,10,12,18
10.128046421069,2015,10,12,19
0.00237694547152,2015,10,12,20
0.000221111206653,2015,10,12,21
3.22453843036e-05,2015,10,12,22
0.00212819536404,2015,10,12,23
0.200907170145,2015,10,13,8
0.532988563637,2015,10,13,9
16.7710424165,2015,10,13,10
17.881224894665,2015,10,13,11
25.972004864447,2015,10,13,12
33.988367093739,2015,10,13,13
30.883339270579,2015,10,13,14
25.863508359232,2015,10,13,15
0.849453978159,2015,10,13,16
0.839752723967,2015,10,13,17
0.818995909443,2015,10,13,18
0.384139263208,2015,10,13,19
0.00713083641456,2015,10,13,20
0.000663333619959,2015,10,13,21
9.67361529107e-05,2015,10,13,22
0.00638458609211,2015,10,13,23
0.04464603781,2015,10,14,8
0.11844190303,2015,10,14,9
12.171342759222,2015,10,14,10
24.19582775437,2015,10,14,11
13.216001080988,2015,10,14,12
30.219637131942,2015,10,14,13
14.196297615684,2015,10,14,14
10.191890746496,2015,10,14,15
19.188767550702,2015,10,14,16
14.186611716437,2015,10,14,17
32.181999090987,2015,10,14,18
0.085364280713,2015,10,14,19
0.00158463031435,2015,10,14,20
0.000147407471102,2015,10,14,21
2.1496922869e-05,2015,10,14,22
0.00141879690936,2015,10,14,23
0.156261132335,2015,10,15,8
0.414546660607,2015,10,15,9
22.599699657278,2015,10,15,10
20.685397140295,2015,10,15,11
15.756003783458,2015,10,15,12
14.768729961797,2015,10,15,13
21.687041654895,2015,10,15,14
20.671617612736,2015,10,15,15
10.660686427457,2015,10,15,16
18.65314100753,2015,10,15,17
13.636996818455,2015,10,15,18
3.298774982495,2015,10,15,19
0.00554620610021,2015,10,15,20
0.000515926148857,2015,10,15,21
7.52392300416e-05,2015,10,15,22
0.00496578918275,2015,10,15,23
0.17858415124,2015,10,16,8
0.473767612122,2015,10,16,9
3.685371036889,2015,10,16,10
26.78331101748,2015,10,16,11
20.864004323952,2015,10,16,12
37.878548527768,2015,10,16,13
43.785190462737,2015,10,16,14
27.767562985984,2015,10,16,15
44.755070202808,2015,10,16,16
27.746446865749,2015,10,16,17
